query_id,answer
AFnqLmlZquYHo3ii,a45e6eda694ce1df d7fa25eaebde4475 be395bd067623eb3 1ba0518168084b4f bc0f5d4452584c1b 9fea5428fc181fdb 783902ee266a86ec 26e971c4989a6900 7c9914e14ebc1045 f31ec7a44e755175 d2d29d105fd9d883 d98b53b9c606afa7 fa55e79ccfaa08f7 fc8325aa86549851 eff24258c1ea1f75 85ab8dcbeaf00de4 5998e707c798dfce ac3e2f056697e2f2 7564d8371df39781 cb6ed2ee52a38b66 eb5090b633467135 7dd6390c0c58124b 6446a95f8625f9cc 57a318290acff754 8572adc7ebed98a3 292b801dbdf56afa 132177efb60d4a95 a03b68489742be58 0bf9bfb7cdb248cc 1f5e00071a5fac69 6dba013c132c593c 6cb2b19aef2ab7fd 7876359a3f31887d abda0d6f4387a256 02bf3ddd1d86a8c5 03a8f60ac091bbc0 1398152f327eeaac 182995c7610d7057 420668cd57277ff6 56a5e8bfe38b9306 cf54f68816767552 14ec2ccb345c4874 1c4a82b3bb9817ea 38ee48bf37f52a9f 3945bf1575ad2cd5 4ac944e2ee0178eb 783af69baff5985f 1ba4289c4c7dcf79 02a01bacab1183ba 8751171334b6d7f5
AG2z5zlF6uFFqRQg,3b1f9254b51a170d 88c414dc1287ae9c 6fb8b175b8ed8eaa d98d5211ea444733 9dd406847b05bbd8 259f33765271b5ef e1d9ebb146ec3cd8 3fcac77acca7ea6d 57e55b9903b56fac 861c7c51dcaa2a05 5cb41d4028578a58 30fb9cd5f12283f7 4baa7d364adf5833 8d91c8d9a2950a43 e4067270fd98cab3 a1dd709a9fec4ec4 9e4805a7e99a56fe 45b98186c184052d 503d9b77e7af6a3c 7782bb13d140fe9f 423809894f6ddf20 2beae5f0c34cfe49 3afb91383071ad2e adf32e2d18de87da 96d2f7ce59c903f8 b7b0ab2ff8a294fc aac4d55ae79291e2 eea2b58db88f2c5c 2602a28983b7bf20 3325c863fe4b8864 acee278845c2dd74 8ef4bc1b10754b8f 17e8498518e8c286 2e1adbbbcefa4df4 d92045c279f823b3 59ad4d3dd7d9f62c ed3c7bbe8bc036d8 3c2950baae5e77bd 5d8d71218ba684c2 0939f0569d302b97 c50444b5fe9fabdc 10abfe4e9297d853 b120b8dfadfcf486 7e02160338e04473 5b3438d8ac3ab63b 0e71f43f50941592 836be753285c6529 e5e3b0cdcdd97b38 5c9a77345f607186 19e97cb3a030a511
ALPx0J8it9TJYKZH,8dd5fb5f3e3c7b9c a766bd665e013ff8 d3a176766c737175 9cc424d8ee9d6af4 cd20a1413214f2ae 8bfe704e69e1bf5a 8ea3bb25df0eee76 8ae3059f08e52933 341f98b57b1b0c9d b9d75ee0b0558514 330d86501319c416 b897fbda0a55dd23 b136ab4508f0ebc8 2b6cc3b01d22b3c3 ce20c9343a00f82f de56aed727da15ec c758568f4b8d7fbb f8a604643afe7784 bdff4ca3ca11f1fc a8dd74ae07a04d58 a13e4af00dbe78c9 682e4766806b81b1 6e1af19385a5730b 17bdb58c11a33c20 226bbe0888ea60d0 3266549d5e076adb 38bc3e2f336d7cd2 4cfed870dff56e66 4a25ddba459220b6 7d0be229ef287724 73781fde13534f56 e4865cd2fbf4ad53 2e7ee9f2a74487a9 19102d60ac3d0c42 f07afeacf0230bfc 79ce2896c5fb9b69 3d706f2638bb12fa 7c4c469fa4861e4c 6d93d2f1c88ecf47 62ac341f4c68babc 333ed3424b21ce09 182dfd56b17cd710 2aa643b5e774ab03 76e5af9daf889a3a 148290168f5d6041 e101ce41b44fa01b b47e8db872c0c6e5 da5e8e78f11bbfe7 9e5daa4cadf04527 04c04dd488a28928
ALQHqkWhKB5iM1xW,00025f63e0d99bba b8d1dad22931efb5 db38347efe2f2d60 656b0e84a4183c49 7c02129e0cf51ac4 73ec81610b1e1515 3ccfa8afbfe99350 51fcf487dd106a3b 49d21bf24e837eaf 26f6495985f5d25c daa39328d2b7b4e4 b78a06e557faf9fd d7583eb26857fdd6 6ced7e3c14b37710 e151f56f68a6b15a 1bb6931d6db1c470 0347b3a212aa87f6 26c5026c11664c9f cb7eb2878c3d7694 c9d4315553239aa8 32fe3b6ea92f11f0 d5ea99cf2ece992b fd099573fe2d2adc 0576161cc3ebc265 d3273c6b33ed2621 cbc15f20651a5df1 0cdb740845dfb920 d2582b9828c54fbb 8fa3d6ee02d8e860 03134222f8da5d54 f4f1988bd9875893 89aa731c291e8eb7 bddbd8c245c0b5d9 619dda4be4640de9 e30192db04192aec 57d61fcc958fbc9c a3315a0950ee86cb aa9b8fa5ea0f301b 83eb066c4c6fdd71 33bbc6bb36c3ebc7 e88117b1983477a1 cb2ca6dd8c87ac81 7b9aabd8d32457a1 3a1cfb182c109368 2de61335fc6706ba d989966d43e57695 fd5043fecd592be8 826d0961ea852576 adcf35f9e396c586 4921a16585a15cd2
ANq76KW4Badh24k2,3ca12c2318dd5825 4a1f67f0d1068de5 245d2d24f805d4fd 81cdb4e96fc50287 730493b3f1bfb22a 5d1e9411e565cbc5 80ebc67ed2aadd01 ab5a387dcf99823e 050b3dccb0af5bdb 8c38fa69461bfe38 5db03ea60979e0f5 8807146e351d51b5 75ff92040fefb7de 60eb173dcb24ae5e 8a4813518d1d9206 8e7f5623e2aef921 976c088595340a8b 4fc7190ce24e8197 f3d59f2c34b92342 87923942233e98a7 7da3b2d515223bd7 5316712dc35864dd 972adabc0afef9b2 df469c8e67e74da7 cdf20472d47aae7f b25302277a388bbf 7563b9958ccb627b f1cdbd7e4beaa617 6f8f552679d1f87c 8e78e94728c322dc 62969b9dcc62cfef b6dbaf928d958970 09caddababf40978 0a98c99348a3e44e c794658a0f8b12f4 3d3f6f4d07092fff 681abc356eb628c6 111273e36a3a438e 7c3c16b783c1f1f5 0ba94234b1a53df4 6e7e9385b9587762 f84d19bb35f3d44c 710de36e950dbf95 4583be1bc64391d7 b80b5cdc5096466f 4a3c48aef4ca619d 54bd7b35073bc339 6ae854d42c5b235f 72b619c8e3e6d74d 3167ed74d390653f
AP6MYufvHScjddkn,05c9bbbb45b9abd5 a54386bcbd10ea32 593f63015ea0a17a 61bc6abb1ddf11ca 5301c9fd438d42ca cd1d3ab416c82c05 75938e311412185d 30d1ed309976251d 136baf5b595d4d07 8b6721f85511f8dd 98ea558b0b69bc68 995bef4d59e12805 c945e31e60b08425 8815dcf847908c18 c0aabfb41ee7742d a9b624db6e3343e3 0f8ec02313e37b7b 05877cdacd2a7403 7cb3074d3f2760e2 e1cfe7d15ef189a0 9927281444251d0b 075c549f18e2b2be ecaae627dc3b63d6 12fb2f781da33473 6f5a11dd6c3378cb a7a5184243975ad8 fa498a09d2aeabf2 384bb4b6635b5202 2afced1f19fc8cc5 3e22de10fb71b566 23083e49119f6aa5 42b1e69137054347 416c126d9c060f07 b88e55b177e27983 3012be8fb1d978ba 0b9103ad6b0f7517 5e6c779e4218fc81 1203bae15b3657de cca5b6ba687abb61 c4c71f54308bb50c f471cbd8ee915f57 49783a204e058b04 cf2130fc9ec90016 4918dc80e95bd14d 3337e994759920dd 3932f88c50cc8c93 ceb1bed7e2f60c66 796cc89f98540a52 a18618181506ce94 b92eb88c4e7f4679
AVPr3F8h5ahCgmiH,689b7edb150a047e df8cfe6337f73b4c 91bf433b0b5e7767 cd1fd769325bab9b c7ed259ce3453845 112c86bd4e5b6957 94de010602ea035d ce42aca9102dbecc 16b4d07a81caf3a8 494e3acf8fe3abd7 3cd1dd2eef171032 80208a40d5c96997 169a07651578f08e 33efcb773a6f7e81 3bb686bf1a06cca9 e7415fa77b9d9839 da94da6d3039ffa1 ae4b0219ebaa5c8c c2d819e34cbf338a 9dd436c4ee6c1783 c3a91f986994e221 a1867bacd4d4646f b57dd4b471d46faf 54c92414c1ac5eee 627101c083c83ac0 237c92b5e3254385 774427eefc2f5016 548199d719a0ee75 38dc07cc091c86a3 65d6017e89a803df cd68ba0a4a6c283f b47989d78a2fbaf4 a057c11b54e9a026 5614dedc40d7d959 004ec68f0975624e 1666dd7353fe498a db8c14aa9f89796d 517bf6fd70376270 906bf80ee7233dee 164465c0b77eb127 5b2a741b9a9d1224 5900b8a8cef269cd d0bde64168c125b8 09994d4106d0f71f 2c258e5d65c73ed0 02aabce30f81e18e 638151d0dc1f5690 0bd40c40ebcffbae 8da6e10525a16e30 dbb558dfa00f1c5b
Abr4YcJmCSHXDBH5,1dce8c2af0b14357 d2e8104d8e714b85 2974f8b2f9aeb2a6 557ce0adb6144d9b 197c1576edd8c385 3ac093475ecc0214 35c2f1a74028f3f0 59e4cb825fd7c551 3b8c0a84588b1a3b cb167b36fad95c47 69eac94d34ed9439 da274beb28e34353 dafa3f8dd6b5a1a4 9d2e7572a2bd242a 8a586b947c914ca3 04d40239a51e384d 9320c0d73c5b7c66 28567339d81a2809 ed493e295bde1b41 6c3a00676bdb822a a2b1fe429321351c 1f39321e40b1cfda b158ddb22c6180d7 438209f4ae0d3a1f d548fd599008f4c8 4937a015acb90ac0 69d2d2885916099d a2e90ec4fb4533d4 0038138bbb9dba07 f9505265bd449628 b35b7edc64c7729f 4f7fd0da09abf4ef 4a78f6c474f711e8 6a4d01ffc720bd25 8ce87be837c6bc5d bd3005591f2a7996 464591e5c2ea5d1c 7d06bc05fdcd039c b2212a998c9a3dcc 026deefcdf9606ef 53a12ee00bd6755e 1bf73360142761f3 7779471293a32455 8ddded5e0de9403f d701035b5448dade 272fbef362b4b64c efd8797ec6501824 47aa8ed7fec46434 b284778d1557c049 dddc156c5edd789d
AdiiK1J7lWzpkroh,4f490a590e714139 e59856fdf9fa882d 414e49a90ab036dc c074bf6eedd225ee dfc09e9c79cccdac 5c00d9b3661f080d 81f53e4e05bf8ea9 d03eddf2b8f5c4be e716107f8dd9595e 6b2680392d6ded06 bae35805c600a7ee 30e8ebe5a728d5c3 28c6c6ee3b34ced0 de1a09a0c69a86ef 0aa20812eef43d05 91f31928ef4464d2 5b06bbd31947b070 52bb6d5751a13cc4 69032a6fc349a754 040f639d456b8577 9be3968c72d9a75f 5c5986cf7ac0150f 77e655ed1b58339b bafdac80b403c496 87c27c46eb693a4b e9fd258ee29470f4 692d2e24f930d2d6 3429864d817db741 75bdf5eb55887c87 0f5ab425cf09f340 8443820cc9497a5c aef6432f861e7af9 9fb99a4cd66224e3 8a60a37f13e3f91d 1cf1bbc1bf396125 9c01f64d9675fccf 0711a84fbd5c703c b6b6b73daffad44e a7a6de55969e878e df896947c66b8a2f 88fef211bceb500e dc0890c9fa1f6c0d 1f790c0c3fb17f62 7d2c33059ed6bdd4 6ec255464bfea94e 107f5707fd1ab81b 8f1ffd58a95a786c 8cdeff2f744097ca 64c980d351fd4e75 21162da935c52049
AlZQB4Xe1ewhTr20,4235d9be8a3efef5 26cbffeea0f6c575 be1a59bdc8514fae 3d7e775c90b818ca 6dd106d631efd34a c0422ed99ac54f44 39bcb57401d7683a 39cb70e029f4d378 9b9dac0754df6846 3b4b9ff45d258b3c 9d980ecf4c6f2ec6 4b1ee247d656b3cc 8311e120fc0d8a69 2206a411fbc8b076 ca71ff15cd6f54ef a415efced620e5af c4156bfae9f02665 f327e5c185ded844 a613f88d520a7d0d 71096bd5134056a6 7a60274384ec51ae 77af12b576af00c2 7c3cd9d506edf70a f9fc45b98e24c679 68f508d078b05a9e f6e8023c33290ff9 56807f67de71d90a 4b51088d52d5ddbc 89f23355c5d103f5 1603896346db4567 f47761c2237bd55e 808556a1e2bcb82c 1d46ab10e828eca2 61a2fb7f619f5981 936cadd5d858eedc 74423bba25356133 e7fb81fc6f0aa753 075b7c9de1f635f0 b7c2c19d2e517624 08638d124095da20 8205dbc4ccde3796 68f095c0e4368bdc d6ae7f358da98382 5c00d9b3661f080d f1f2922c5fe2981e c5943d75c4e148e9 5822164fa8a1d558 132d191b84623b18 7a0dbb631f43e449 5fc06c38c93d06c3
AmkMi6ddpA4bZno1,c54cee6771da24e9 80cc6801ce22fc1d 6d450bd803e1f456 6b005081e8c5854d 9dc3e6c3127388e6 d21b1dba3ca2d52c c8b30ed3816d1ccf 5129366f8ba52b84 2888e7ce8b0fe851 1b489e4b6d90331b 132ab7ed6a1471a2 27ada05de35ff53a 14ea254f18001eed 683eea8ac6c6855f bfb2f628b5ddcd53 0f8bfccd7cf406e2 53400ecc5c6f728d f5352519f53e25a3 bfebcd27f81c5a00 5d21fbdc321e49c6 5e54e8ef69188248 f14248508f32f05b c9a0526828e1d38b 889f6857464fcc62 42f0c4d67c983320 20ff3502d2faa692 33b901a341f695c3 76a5928aaf7fdc58 f1a6f14a947de44f 4de008991636fcd3 2bb94435b4fb88e0 ead865225ff3cec4 69b8676f4e391822 f30c6a8955c95da0 4f5793ef7a5857f0 7e2576752d05f01f 888f4db8891359c7 1a240fef3d12e5c7 2b827ffed9d2962e f88abcec7dc8e3c7 710de36e950dbf95 71119631e6b7f592 9783a89be053667f fc4c2882b8286e1b 443e1c49acd33ac6 736129e5c1540859 c78eb65a4c4afef8 0c709904dee69f27 400aa08ff4f79575 8a9d192138e4bc1a
AmnFzG6ZpCaI1LX4,560b4280692172fc 98112351f972c2ed 8f838fdf09b1a819 96f0a52321f955e9 81a2691e8dbb6464 8bc6b02437db2d00 251ec49bfcf14441 662f66dcd1d8b836 e091df1a1e79e879 4dffc4a2e0bad312 1ee30d4508b9f152 cffe35e6a4807134 f5a5e8d16f8039e1 9edc19c6d43018e8 b0a44bf2bbb8112a 7dcb4183957f01bb f224e90a9c4e2104 6b11185080f7efcd 166e91570afcde74 85b4de9c8d956a44 9af369bdf65a3f84 2836958493a7d78e cde03d27eb4b3762 2d9fbc8d03b0ad17 bc57c3374dc61b5a 346184e50eeefa8c 13e599b1225b9d9e ccd7491af2b609b9 aeb9505a75678879 11ab5787e428c423 ff79a96daef8e8df dca3eacebb6e3e6d 93873d3639cfff34 e8d08b85550bb193 d1370880bc64c265 ace49caf95580e2c dfc5e2ef034c2bae e80bf3947fbd320d eb7478716bf5e1ed b779da2e1037e88f 311ca76ce5a5a730 03d381bee010091c 32f1e4eaa6fc822f 618f5bd12a4d1014 24be0a36b822f64b d134c0e53255ed10 da5f6ac9fcbc24b6 f7087934dc13c734 979688429b772235 afd76ce06745de44
AmpfyXcfaDPNE24i,a6055e7d9e85584a 75387bf4c5761c8c 18db41a941a0eec5 2888cf563b1bf0aa f571702caa9d87ee 4ae121ac28ad7d56 cfebc0610e5e93ad f887213503cf31a8 78168a435d2881a4 39ef649741d4cf5a 5ace049b034be2d2 8eae64e48e9325ea 9660a8a6535c38d2 c9395783343d10eb ed2ab312e3a2e7e6 919e4bd549a2a97a 55124e54e2bc1a63 6ea10b7a22981ef4 5ac602932b4b3ccb 5eb3a4a68dafd927 12769c5f41a4d465 9b4ead17696855e5 923e755fc3883863 53a5f4a7a408f4bb 443a85edb46987cd 8bb5695b8774e588 18f36d8039ebcbaa aed65aeaa2315f7d 4230519e8490cca4 c60468ec794b6efa 3f96b56564255663 21fcd94ac94c3331 824e81edc89367db 5671ad2595aa4959 7c125cb86d110b9b 1b174293e540a949 f59b030d9ff4de1f ae274df9011dbde6 b7d4257e75f1d6d0 775e0afc3da6dfd7 e4e154513c47dfc9 f97b152f62f49141 9df5a07b5da5bd8a eb8dc7b5e67d7eda f4a7e22ec1c3d399 01dc8237e024a0d8 e356f4fa86f620c9 a842f06a25829b77 c401c31d0f869daf a36dec8a10b866a7
AoYwrJPaEymuBosz,12d7644d0c2a6237 9e2c425a90a76cc1 6ef7734e41914e0d 87622155a8d4e64f c7ca672c3ba2b24b 9a2da0ea150a306c b25a2ae80a2c2330 27e4237ad23ed993 9ca125e77f5e28e3 b9515d76780a5336 2ab2504200c625a2 487bfc36601e7f28 7aaf7af053ea8165 fe1783584b0c9658 e0631dd2c1679d9a 1e20b0142f00c3ef b29f773ffcc9e312 8787230764d66ec2 6af8b60ff110d132 ee88556cd00e599d 669724c44c50356d dedeb4839278bca2 4b3c5d68d74709e0 86c47e2dc427b1aa fdf9c66a7f57eecb 5e7090ea7a769494 a73ba561da46c93b 3905ccae368820ef 61420384ee566767 2f7802783540a4d9 d29c75c7cfe67a76 a217dc68a691be34 295f65eeab81faf1 4b7f14150635a6c6 c784e78bf6462583 a060b6f8f21d405c fb7a016eaf55236a c7b5853517c50b5b 79608bc74533f299 ec233f0bd10c0fd9 02fdeccce6a0320b a40807b4ac8e91cd 7a9d93d2bc5760a3 a0c16482b3190bf7 429223585af7534c 4ceaa325a8c32568 3de296566f2f6f7d 0981fab24abbf41c 870e07541076565e 3fe21d97a20b33dc
ApNfpaPi7tFZ8XDK,a59609536d0f4454 e463d3fcb9c3f88a 33faee93c9158fc9 74b70d67a0f9818e c3de3e13c502ac49 2f27379c62ce4697 2f4b95aed1b4ec1c 387f811704ac1a64 6698f3b948f953f4 fc18fd90b7f003ea e3561aa2f0530d9d d381e3d7ad906b8e c0b877a99406f19b 6718ade0f2145827 0cd28310a41dad4a e04c12e8f7bfd2c9 114a7ff7e395604c 1b489e4b6d90331b f530b3d72177eec6 3466feae09248c3e 3ff7ba63230c4400 5b2a741b9a9d1224 1f6272dcdd8c3377 5612f1f633f1bd64 a5d89e4ebbbb6bd9 4eef89fd7cd069f5 ae6c77fa0815698d ddac3d8bf8121bf2 76f53cfa6de91cdc 6b09b1781ab54d33 f9b0d2265c652206 e9e00ef2e33304de 3abd0f08d9727d10 d446914f935530a3 5d21fbdc321e49c6 82e317b5eec1431d beb3108034455d35 e23f98a630b4b3b6 4197a63fd38da206 42e6db6a43506d0b 6afa1128e6ed0d52 aa4368e04f68fa02 2d1e30f69c9c9cc1 0c60d9a01b391b60 117094617982fb48 f19c7b167cc23914 f8d156016de94de9 22894d5ac097f4ac 76bbb94023bb211e e6b81c557c942d46
AqVaj5drnrrB257A,8b5eeb89c2c58835 aa3ef70f711b466b 2f94091bcc233fdc 80288a133778d47c acc614a992cc7881 5f13d7dbc0af7edc d2ea7906d43e2616 0c6c3322be0f8118 ea23df3b92f7ccde dd32aa92115ff894 b1bacbdeb7892c9d 0ffd97977943d678 6905202045bcfa7a d7aaf1fb10d5dddc dbc51deaf95a190b b112a159e49b666e 491028c6ee1855e6 8866c037a2da01f7 7ed94503573290c2 3bf1141a0395e1c6 9596c3f2cb7db4d7 1ed61e8086c521b5 a23c770eab4d0c8e 047a0dc5e04a440f ce8cff96532b75a9 a5084c891988486a 464e283a79b343b7 9fba045e3ee493b2 66eff9b6ad892a63 317ad2f44035d424 559085fc75a495bc 876ec6e15d5e4790 facbdb4bf80f7213 cdf652102b3626da b0dac71680c74898 7dcd0cc0c93b0082 8b4f000cf36358db 7adf0874fea25c75 0d07703f92558aeb df40b8b4044349a1 ed53f5a98b1228bc 89fee4c796287d50 9d146df27facd5b6 e94d0f3f62fa97b5 d726f06cdf752706 30ffc39ba2db9777 43ae0a384140f13a 63f51f4175386723 b24c44fc09c7d50b 9708da3debe94641
AqwaTUlUgWMgmNoR,4df6f8a658772bb3 d31cd0a6268c4ba8 64d7d9a631e96033 50842116a481d257 794e38ace345ed78 5c5d2acf2ecdb47e 7281efdb8ff380ab a3853f8b9a46ad57 d91ca24204912aa1 18c91a66ace011ad e3765915d93ac531 80e037b948b0c69b 9997c80169e5bca5 7dfbe8a04e1b472d c5d7321be49c51e7 26a008288c4b9712 596cb7dc7e22acd5 8b1e16f3c53589c3 507820f21ad5a191 ae31298efeae1ae7 c855d34a9b08f5b6 a6ac5a0889050556 20ecc623c2cf4918 5fd06614e957a014 9cc92af62f7b385f ecdd2bd1b1bbd5f6 4f6d51e384a5e5a5 f924d7429becfd07 7ed07eb3483eac9e a33e41b0578b0eeb 7525b6536b0e679f ce8caf1b2f8f7dc2 dff411b953d9dbbc 1c313e644a31e892 43008ff25a4b6756 594b71cab4008e8c 2e2e3c98c666d36b 010bb6ba9df9b8d8 7b07286374d69762 69853d80e7e424f0 ab0307a8ee2de648 1973b68993aca5bd bbc50e7786771075 29fb883efa17e308 0b4bfbc77f0d9ca1 dd47f603e752839d 70fc7caa02321014 500574d52bf5103d 303164de80d1b4c8 fd55bd73ff99a0c6
As3JVf0wToiO1nE1,ca57775860348c2a d37220b4775cc01f f566cc97b96b3270 073647dfe35e7e2b a6548663fe767324 aa0e07bf17fc79de 883a31e920a0643f de4a890ccf96fb95 d3b6011fb6feb252 7d04911ed3338549 ac60a7f3ad1fc6b1 43f42c485a2a1405 c3a364a616a20ac4 79ab27cd9c72e378 40190739cc17abc2 dfcf7b6f4f5a4c67 4108625478ab42a6 704b7d0518a56812 7d5f24c944a5ce87 81ee0200695c1079 d07cf2b3515b0754 ce14e3585ca740a1 15c000704b7aab77 e19ae927e6be1d76 48ba0eb851e2c6e6 ab78eac42b550055 22bc08a5277c8afc f2a8c430c6fa2fb7 cc70cbfce43c2dac af1fe221532acc25 5a33eae121d52478 18a2ca5c1695f175 766289e010fd3839 12ae6a7f3cd160fd 767ab00d8fb69285 744cdb05a25ba338 86cf60f24779e2f0 9f7e99b6dd90186a 1602bf7251bc5075 e1bf45ffbd108070 f8120b0be329b51d b0eca6b52746557b d97c9b995931d859 a29e87f071d5433b 5cba796a543697f8 a09feb573be9b7c8 ad1da3a53061f4b7 9e891ffb9c1dd81b 670c80a2d6b62ddb b1ece7e9247082cb
Asb3JieRX6CpIzzM,4bb0c239508d0610 2dfefeaf5e2505e6 c4e156d04e1025f1 36fe74870c5b5621 55e003a1f497f09b aba917da54dee887 3fb6921688afb660 7a9643913ee96a2d 28fccc223aeb6b3f 377fac7628de7dff 1dff266c4d92e4dd d69101af3b6d5826 07e319c7242c217d 3c93f35eebf94fba 27d0f28c1c73602c c97c80c398787f1f c9480cb18aaf5a73 fc24ef11b4a37fba 242435826f593464 47acd0de766fbd28 0e3da3fe2f5846ec 70700de63962c2ef d30432325ef77a9a e343e016bb4b4be0 6ea89b19ae5ee639 98d985c7cf1b6b5b 27bb6a76ea7fe1ac 5e0c48d795356731 bdb722485bac26a4 20af0e76e34fbf29 d1ec7c610f3e2e14 3105af4c14e0d1ad 229c43a7b5a79f14 525649bc6a12a378 54c7de3e6b28864d 6e46fbe908ccbd7a 051031b02c277a96 e0631dd2c1679d9a fb7a016eaf55236a e2759cc3d859eaa4 e81c29da2e8ba0e3 12d7644d0c2a6237 3f1310c016e83d0e e0c75f80cbac6a28 32ecc65bd3790116 bb1d70e4315afd76 768ed7a230818601 7d804713659917de c6e25f5b82d91ab0 6f90f882a75164ce
AtAw6J4TBPKNiy1N,2335c92e71219bab 85b00c59257f5178 b0943bc27474c91d c428a161915d5b8b d5fc82946e72db2d 746beb9a17d29be6 388a0f6d87c72b11 12e5bf603f12eb3b 666aeda05daaab13 48176dc380d95d0b 342764590e956078 7ae5260b22d05573 5ef6fc7575b9f649 05922c89792a5073 728fc9368ae08328 504fd928676c44b5 93032bc32cba56fb 392ca9520ff40051 cec25e14684efd62 23e52eeab14c2e27 0b1c884e6c242ea7 c19e06ae36bbc49e 82d28e6db2aaeae6 12af390a6b72955c 5b754ae00dfdb2a8 ad5d57ecedef5c43 b9dcf1b42516e46f 22a2cf88064d686b 9ada90c2206cad4e 7ec9bec2bd641c99 664b3723ce099b66 03a1c41d6d1aa9bc 25b1d1a3d9114023 7ba234e261d961e2 72ef0fb278f63f15 84c70df560f71412 f6734de23031d87f 31be0425ee56932f 9a41ebd7ed4aaf88 345c5f6637c6f11a 2d16c2f7c1286349 c49e277e678b81ad 9620aa5ae1fdb001 d67ad97d390c1dba dd08a389079c5bfa f03a082e6a709bf3 e14f5fb01fd62b4b ace36e5c61a9aa3b 31aec249812782c4 5273d3c94a28c505
AuB9PUAp4iTuZcCY,ca3bb086e8c5f689 a26831d7807db0d5 bcff573912d7368a ed03f78acbdf2ab3 53376edcb915a5a7 bdd3666335ff4406 03ee6c7144e602f5 3e9fb647330dbcab 3b271f017f44e003 9381da70f31c7c82 58e773f556f778dd 2a94c92e2f500447 9879311b1681e073 44c44f1b1c094af5 ea678b8d36451645 bbfe0f8454ef40ef 5f1dd6e9d19eec69 f85201e523aabb7f 0c874c40acaae921 039da587d36802ed 7a46219f0bc8c111 c38eaca8f33609a0 a26f3bda019542aa 8942532f249e1d54 99e955357cd52f41 c865ec5815c19a4e ecfb5af48cb34620 f338dc60ed5fa61b 2299e55af3e1d34c c8dfb57528f5e783 beee042db39ae647 bef3cf1c0cfe7ff4 fa9cd1c6f6c410fd 04b75f522c45fba2 6d9043d370b9256b 2e93cf410f8e7927 fde0a3ded4481cda e15ec8d2e5920abd f636f675b691a8ac 489881e1fe2f0709 4f743143381fe712 435c4373e0e96e5c 1738b5b95b04f06b 6a7cd93196727bdd 6ac1ec59fce3ed49 13b50d65379c1dca 6bae6b5d62fff179 c36169c57b0a5649 445eec11e8ccda32 f2b72362d224f0c2
AvgdeynZwKWY3Vxz,e20ffc483ea9d3b1 6e4b35bd50101d72 94be1534df5f9f14 29427a4b78dacb58 a0d4af274478c36f 982753a476145ab8 70af01d15bc7bfb7 5f08ec1663daaf2b ad1176f032913445 42482c0bee288031 7089918001925cb3 bea6edb80b22c0d7 50da86c34cd9ff9a c0f759d6257290ce 7d2787100a032ba0 5d735a345f4b5fdf b63990904f59aea1 173406b94a1325b6 d2b48721bf3dd12d a735237e44f3bc1d 18a22d802a89c80c 796bc7d00929d04e 22bfedf2c8f08f9d 1c08f2d86bbfe868 b6f6ad6731f6a2c3 9b0aa77c3c4b9cd4 137e59b813787836 06719f2bd363bc33 9afe377a73fda76b 0b68b1f41a6d3981 5e9b082dc228d3e3 994a651142bf032b 992fe5159d13f036 fb02ab20e801bcb9 959943cf36a87e92 a9364f58b0286c30 90cdfcaa7bb63637 2808485113f6c3a2 596be64b10bceb58 7eaaaa3efba3478a 154ae5d46e5124de 87925a6b8535eb1d 8e75245952c2b0ae bbf6d133152d40be 298d62ceca0bbc1b 84bbe054d6990220 6419751b61c9c403 e8efd5962c9ecb0d 5fe049653fd327ad c06134cc0704e32f
AxeSd95n6EnRZb0d,a97c0a77fedfd443 434cc8446bce0f30 10da15efb2724988 1c08f2d86bbfe868 becdda5c70c0c289 81f4a2a64cf3a3c5 1983a354c8437662 1e13c96f57f8b91c 7369bf1f55fd17a2 43f3ca311ceae9c2 0f18d8f1f0f3eb6d 433049f4aedc2c7f a191e1bb37d4c262 43d26080856cf585 8a6ec0024b3e42f5 33abd0401d56991b 836b8867773f2b30 ce764052572f0157 68265d2cc05842df 0a7f46872c4a294f 9fc5fb3f16678544 83097f582e9504f9 814808346eafeb44 5217e2ad004be112 46cf1e714f88a942 0dcf813c5036cb00 995c70abd189124b 1b1582d95091c1b3 b21a0cc61984b28b 8d6a3e7adcfeeb3d b6476f6aa8c751fc f9dcd8f63ff60887 0b7216cdfa3f4e7e 5a7d2faf6be7e77b f6b4171c7a9fa912 272fe2fb5cf4970d 8398b56033d79b06 9735404f41adda7a a9236d6c542638b6 173406b94a1325b6 ddb2d3d2e9f4d996 c06b4270c6a309bd d1549f0052aa28da e78030d3492f4e7f c2a0bd231706d68b 0913128fc58051b2 a1e28b20dbd29642 3c9134712816d22c a7613060a66d4c01 0baa75afc160c32a
