query_id,answer
H7XNV49IHQwgmbci,40a6c063bec2c01f 45535b28ad7942d6 be062f035be34977 85db7ea73bff01eb a4261c5202029c0b 7f5b37cd56ca7893 eee935961bb049fd d1c38e184a11c92a d1a9789291872409 e424656f73812cdb 8930f775d61e62c9 3fe1ab8cd9445c48 453124b9b0153102 970caf91edd85387 af613f257c22b8fc 799119e4dd63c2fd ab5272b1abea3dd5 8b31071b729d601d 989284e142894539 071ccab0adbc8831 458c47abcc69c345 aa6f54e4afd4f7e8 5c28eae225bbcefa 81429f4d85cbb70b 772a0aa7d97d0368 958da7cfddf47f0e 0a66aa74b46ed044 cd145b61ee23a91b 508323d241c69621 582534dd0436d312 9ed68e4d7e4116c5 3a34097dcedc86f2 e5c61c84bf85048c cfb605bffd7b2668 38e68137e038b2ec f7edd7caa3cd3c55 20d7dd266080cf4e aae5c96208d840b1 a558358de270db38 02158753e197b7a0 63cf16bb2641d394 24beb7e2c096be6e 0a2205c17eb55944 7cd1a9c0d6487757 53ee50afdb164dfc b73a0a6448d2aa00 ebfeb1490bc8890c eb82605a347763d6 47e5fea44838d15f 3e1216ea776d0def
H8ui6EmqTKWhsRLz,a978893e994afdba 05212525113202d6 e797d48196ebd312 090ccbcd78b0d842 78da5ba903899137 3d7a8e68541a317b 05c7e32a4065058b 0910cf554acdce12 0d46bad3aa1c7551 a0f179dbca7af591 aa4b9705c510a0b8 29933283e282aa22 2a6fbab64e3c6ceb 1a9ad65a07d4e5af 1b50070fea2435c2 2fd9d5710682c6c6 f41c5df09d0e3cdb 01d56cb79a83b06b badd0e4f1def4fc1 0e24e585b69d7dc1 531f2f04709b7b49 0436af76db9b5d93 c4362223fd66bc01 3d65860f1c45e859 26a76b184570087a 1aa8602efc28eae1 17b8b0f660ba1d44 0518703491151f9e 065a12d7b7606c59 25920054486cf3ca 0017367dcded7339 0240935e4b8b7fb7 0034802fa262e976 0104745fbeaaa681 65671d2645363e92 064a64efe7553f6f 0854649023461b27 3978e0ab08a8f228 80d54db986fc96f9 0c83d7604a5b9c49 c5de5053ded91b5f e455c5325c0886b9 2052ce63dbb8b52b 33437d2f38c45d77 df7a6cff7bf32292 e1a5ee1635670f0d 7411240a080841e8 a1d79deff28bb731 b5560f659468be20 4f2f6df1c7cf7b02
HB9ulbE4FHtPpeLE,9fbc216af9a0c722 78298b6f688dc621 d1fe7e0fe2d442dd c48cab47de12305b 0d6fa817c853a18d 9a59921aee127224 48bd2f4ae85cc03f cb689d557bdafc97 5b7908be39a5e539 f0070c86c9b5a09a 0cd0760e2a879d94 e4f59808a052879d df80f68032e8081c 6ba1acfdaf8dc54a 060503f4ba758edf 855e3871c2d75f52 c4333fbf0feef91b 425cc4d9a0b438a9 80202d1d1f783c8e 45bfb89ad12aa17c b80d43d6ba351311 b2fd4dd18c871dfa 5b3986ca5ae101ad 344f7393c78cd97c 26c5a4c358cbd1db b6cc59720c0b142e daf658e961877ec3 b763b31ea72148e9 76291993b3dd05dd 580a7512cdc22d71 96bcbc4dc2ae2373 6cfbd6cbeeb9692a 90d4402341a410b5 f8e8ef9fe33a4061 642702972a0d1175 d31256bee3e76b68 04e5176320535cb9 d984c43cf792e19f 79214b76bcc896b6 c1c62ab30e6a4ee1 7fea4b10aa67ac25 b9b984a8ca9771f3 2d0a636ff205a6d1 778976848d46262c 83c93bbefe27d320 67c6802a9d3f6d72 f697c9169f0cac90 438b4eb6350dca24 0f37ea804ec1bd94 31560c02b509b490
HCLfvsIVGgP1cfM4,0f4bb923a277c1ae a45089a1a0e6fca9 85509111206b08ca 162d983ace4ddaea 71fb936bc8015128 db54a2247252ce93 d605782536784e64 fffeed73e7675075 869e7ffccdf51dfd bf51ef5c0595875a adf56b0dbf15eaee d2bcbea4022e5646 12a14e2c5e2193a0 78082910b14983df f704a72fa12450f1 9777ae257fe77b33 8fa00eba21cb68a9 97c87adb0de4963c fdbbae7fcbf6b5df f53dfc4f76915ea2 f5da1be8da6e841b 8f2dc2f3ec825583 9a24bd87772e6027 b6baa70be4baec0a 1f72551a80c3519e 8a2553964b0aa898 b770e09ddfe1dcab b4d93165bcf71cb3 43a9048c58ec615f 44d4b16b7369db11 0f0770270d9648c9 165c033f3162d073 bb507595778a2206 3fddd0e4c5eae4cb e0bf646ab3eb7977 2c4a0dcee91ac39f df5aecbe7bccd5be 214d6b5caf36711e 0cf1ae88e0394824 c572e3317e8a8762 a2512b207fa091d0 5f84e7c1407a5aff f4a7e978990459d2 5411520eb748acfe 9c35b7dd7ad6777c cc23afb7d54f3aa4 607d03690dfae867 0cbff2567445b5f7 311bd0c608681f1d 1418303150913b7c
HCiR7s33X1RqP8QY,eb9574fe2b070d53 19645c7085dede55 da9314cbe0be7cb8 5ee698c680639242 d750bc6e50eb6bf1 a753245c4c6b967a ed2d5c42fd06b4c5 e739f2bfa357cf60 36654bb5e7cde53a 073f227ec6fee1af 3f4071e5af004fa4 3f9b3071203a6780 b050debcd95434d5 c7245267a38b4fd6 d699c56acc6a42ec 5e405b77d6886d23 c17a23fa74df4708 042e07128d7b01a8 a5d1db767998f290 4cb6f3428d05a6a2 97744392e0062be5 e6e1021fe943ddc0 863c3b6bca9d48d9 2fa7c10c44d0b756 96125e24336f547d 9af316a0cef2db24 3305efb37bd257da 1145caab65ca2654 0d95ba1689f63453 a3c422775d424276 fd998dd86188680f bbb30b5d8e2a6520 315182a4335826d4 ca3a67ebf60a6b7e 6bd4f0130a586729 cb1b089645342332 7486f98d5270ec4a c22ee4b750ae4904 daff4043922e3146 b013e11908b8e190 eda0b7ca37dee9ae b880725e6b90ebff d32438cf1556e4c0 8844f635c1bdee10 51bd3d6091e8b5e4 c838db2308d7b99e afff8b7f0c89bf7d 3d59eae4968c37ca 608a7914f227b980 582790c8643432ca
HDHUe9txt7L9bWue,10e755b1597b7376 a09fdeea61dc830c a18cfac83bc35ee9 48ef8a8526e405ca 692d3dd93b864741 aa15dc7b5b3bd592 ea3f3eba8f47df51 910705017f02c2d6 deeef1cc7e14881e 41d3e240a35504c0 cef3b444561d8752 a67c9bf4537b37f2 ce26e80334ea1331 3542b2b3f3c359ab 05eaa359279d112b 6f147ff1bd2fe01c 1b83c12bf10cc05c e3e4dc8f1b5a4b68 6d0e3df9bfa75220 466031df8236859e 9dea82a227f07575 2080ba08dd624312 4a506ae5d085cb76 370a3db216914c81 2e9638893d7402df d646621f41a4a922 08a62c750104e5be 7dbfe59fcaa0a48d b88e55b177e27983 461dac3dc5b1fe61 4a6d953d9d33d017 917e9f4b120395c9 addcda331b64335e 359e3f1130608876 4fda881d6536da3b 8179930336277536 ae6925d79afa5b1f ac76dfbec884983b 9e7f309a6f6db71e 2c3be355eeb19512 1c512fe860954ff5 001b1cb30c89b5a9 72e3dbbbe0dec24d 34cebc8d6b7fd555 f6249f21d7a4e7be b5bccac6e4e48d59 5d2431b981e8b8bd be61b079375868d1 58c1d29a2ef6ddf1 05a1ae349dddac65
HE5XyqQ0AWzmWrIZ,1ed13343bec67ffd 5c09221c95aac961 b0d88e9f5b7acb29 02f218aef3e3167f ec41d76441a45e38 3f8977b577dfc49d d7ef88d1ade2e0f8 737af4b6b8d55dac 058589391b16c5e1 3b58c91836e60391 d8a917ca23f28dbe 593e9fb4e5529400 bfc0c252358562a7 2c45aabe7cf5a3b5 c31b843ec15e3388 31ab065278ef7283 f93a68ddaffaca60 1212e672b221bab5 c58ad43db76fe48b 740ca200aada80e6 0757c44fe72c7163 5768e8342effba3f ded3350dfafc085f 94b118bbdabfc49d 76ccfe492f15407a d503cafe91c226f6 34792ce9bd2b1d8e ed04db56d41a4daf 3a5f0caa8e31c282 56016edc700218bb 97137dc45ad48d1f d6ffb9abda936364 898a8e84d054346a 861052bf3f8e463d 2e984ff958de722d bb81aa358bc1c188 4a8d54829eb49dc7 b432ac451047a5b4 2f63d608618c7ea3 616c250d214ab073 9f1ba06485811342 1931c0a9fdf072dc 568204885cffb50e 4adf8b79c278b246 64da8514cfe7512c 9c41d02e8767876c c1a562e55340d2d9 2ecc4fd6017c9550 5501a6e23afe662f c0ad27fd1f271e3e
HH1N4NO9C9fC0pub,770310cab7b1569f eba15b33f9dec922 53c35b088de2d32a c70184e540bae36d 27958964181313a2 33eb62fc6d3355a3 9476afa8af986802 33f59b328465e2e1 dfb20d37761e124c 5583d245e384556a acc8a25446b1389f c4ea346b9948e109 e3bf7d82ca9acddd d0fe1fee20604164 e783639b9ee4a0a1 23a1c8affb7491b5 d15ec77ea435cd9b a2ed8c3f9afaee37 8655127aebe16ac5 d01c4d8c8bb8186b 070fad5a27a34d2e b3e772963db866bf 3e831a89951112c1 134c6c7292f275f5 b7d83f1731b78fec fa92b7426017f4d6 1bc7896210c8db1f f6e0b61d7342e143 30fb76c698804115 03182c1afd11e320 7e139ff89c6c58f9 5a691b96c25bc403 d6f1b950d6dda902 d19e45b65cb311cc 2a163d2dbbd5823f f6d12192e552eaff 4d68fd20d59d7673 93e9745b50ad4f13 d9639b0655eb98f6 f1b01187fdf660af 14b74a3de8de7923 87011fbed575a201 e34663ce17eb9480 6f562879c67dc971 8a64302073c1831d 31c9230a2b27b773 4bcfa1666f670316 912b1ec99680e66e 266b5ec7a105b77c b60ed277932410f8
HLFKAuV219l9EcIk,41b423219212e800 b0353b9e22370bbe 1e2f60b7bff009d2 782691bab1f2ba50 7ac4213ccc48f3bf 0ae0eb6ee3a92996 2d2b34bbddeb8c2a 6899c6882c964606 5254cf96b42b5c1f fbbc0d95bed5554b 0e442bd57f593ab2 bdb0dbb4befbd9d2 3bd5f5e8c27ee5f0 9dbdee8106665144 5dc5559b57dd8178 19128d3a8ba0be1f 94795c3a9d235a89 e25c3d1d54ce3e51 b742f6a27e28b9f8 6d89889ba278dd99 8ccd3d9a7c0a8b8a 873295502a568f19 883f2d92eabc773d d9ab0fd26417fa4e a2e95d5b99effb4f f94374a232215b34 4ce0df922da62903 78837381ae827a18 f86d5a42c812a237 f03bd1a22e44da0c 52a1c58bcbec9cfc 092ee31bbf25efdf a0f8a0323287e5a9 798eacfc6d5e7548 dee76e3d13a2ae23 57f6410fb3a58406 220dc0248ec8d6be bf8e0b3afe92907d aa7786bb6eec62a9 d2dcb95125242696 098a35bdb25ca46c 188a6717fa9d72c7 f003e728506c9c1c 1600f488c848e489 a710cf927f4efdd5 03c5d8e7885b3bbc fd6fea0faec939e9 b7933f5a41764b6b 92d70baa2e76b041 d971652b1ff60c4e
HLtsJh2NgvNPEusC,45af561580af5335 aa9b76f1e5a9ce91 a88867f6ebb0770f fbf02e62337a52ae 8bf3b545afebb45f b7b4e591335420e4 1522610b045a4d0f 171ea214e669e468 bedca14b34af6a1f 0f5bfe30cb1f86ba 0858cca3b3e1cab2 af74cbf4e17c0bb2 586e0f3a973d8703 4cfaaeff6f38fe82 32ce4ed3f8b8f275 45e260457d87c03e 09a3cbe54076fb33 042f4b95f29a00d6 b315fac1456bacaf 2a22dbf0eb3bec2f 246412a2a5f0df8f 68c20a865b127874 4f092b8e8702ab70 f176915655ab5bce e3861d7d9d29acc5 28c8ff76f6b668b9 b702fcb6cc91b970 9e3a6fc6a5e5538c d5eaf694f0e5b730 2008c0365e3fa490 feac27467e1e3c76 a9024884b7825c69 fa3cb2e66a243c27 954f9415fe1f271e 4bcf4700d40ac41d 2baf91bb3e156325 9e59fd2dca6a44e6 c507866283c94cc3 b79e70f8cdea87d4 fd3fa52a7305d967 2349ba2cc917bb09 c75f89d9029d7cd9 28be753d289a7777 2408314dcffa6066 f5c13186d3a5a6a6 2aba7d15d2677bb8 4fc6515fc5b7e82a 5f203679102f7ca2 5510046038fab7fa 5aed5370be25e5a5
HMdUUC1pWSjvHD70,c5f098c2ca4fa9ce 29f590218da0a472 f02dc27a12c6262b 884d568b74e137a9 8248d2a6b71aa6fb e8de518aa2d0b514 dc177e4593cf8542 1542359b79500ce3 e862bc8dfa7b902e 9adb9a9e23b870ee be889fdab6f47b76 544697932c1b4d88 a18c3342bc2c5374 b6cd007cc64c6d1c 520d64813cadcb23 b76d7385bbb07c08 0975c742cb85bd69 031b624f60afb576 2bcdf90e1b9dbc4b bad28be6e6b640f6 dc8725c381529d12 c1aed20eab27d9dd f54c8f56b817659a ef0c181d852627f7 053680840ebc40b0 8863af8bd30e18dc b31b1c6f64bf6c70 caf619cb69800473 ffb0825182cc3dbe 503e249b93c27057 7ec3c2b7353e06b7 ced6bd6bee210781 836b04d33bad6aca 2e1b436ca9c5455a b4056463465503a6 d679c4b09cb6233d 99b021d77c4a2e1a 46c3fe46b98ce0d1 c8ab623775962f5c e86ef8e0bcc63a35 7c40ac6a8f883c10 4d060e217e87cd8e babcec5ce05556d6 2c116a1fe5ec9618 f8f8d43fa51ba8c7 25c059f322b489f5 852dd76a799f5c3f 1018693b152d5072 a3becc21605d643a 5fe1d9f4b103c988
HPFjrSI0AJkMDRqU,2c492de349623d0a 4b69b79b28e02316 7c690a367fa69d25 076f7d0e6d0bee82 34a06c3c0e8379ff ad14203472d3804b dfb3f3f97d6335f9 cfcb7da1f3cd7359 1bad5c86619518fd ecad05cd0cad33c5 7d5fc49a9db6b326 6480fc70cd550888 4d9503d4f35270ad 9cdd07f8ff7360a9 f4b063c6a75d6b35 4df7becee50bb7c6 d97a379863cf99d2 c969723d8a3f63e4 ca4797af40fb4214 9ec3b61fbfb68b64 8aa5416204525835 67eeb933bd71105a a0dac3ce1c04a356 fab5bf956436a174 48d7b41f3204ca71 a7e233780d7980ec 485a5fe98bae25c4 0ebe7db9ae2620cd ff9a785b616fb434 378c956ec1742919 91d45f7846f9f9a3 e97d0194c6e51966 ec8aa6f8a203c350 39f6cdf4830b6e64 84ea79305bb0fb35 2e0b83f7e7bdb269 c5f7fb243d4c2ede b125bdc03c494dfa d57cd2820df77ac6 be609e105f7588f7 2e85436f6513a0cd 67787b904db9bfdb b1c0d21414d5d1fa af56f5c3295da334 7105af87b1268dd8 672f3c4ddc8c7f79 4597188e528498c0 5c7be9d44f593c78 95789f85a854b8e5 6f7e478177632dca
HPJmS1LVmlAa3Ayj,5e93a73d34e53ea9 66d55cc7bb29fca2 d4ec6e567c08a1d3 98779536563fe906 39ee1f61657bce0f 4c39221b18372e07 36934da3c2d4d1b6 716a987051577e5a a2fd4ffd9939d69d 1ae41d77ae326b93 37d1e2a96001a465 068bf37e1057889a 3655bd0408a33c54 311124801701c090 5ee698c680639242 04e9dc7b9609d7e4 a486d215dcf553ae 8878555b38c7929c d25a3c674b2663b4 4fc00a87cfa78f93 94ac8f3e6e369220 a0f6ff0fa27df9b7 fd2bd63f45987d0c 011d4989adcb6a6b 016314c15aa7cda6 012804eb8ca22f69 f64c69c8797bf050 2226f6890bbb73c9 8b1a97c3c2248af3 618297fd13a4020e 8260287f827264c9 27982273af55ab4c 819aac00c16b88df b2ff1e4a07a4bdc6 415eb7f70f414f4b 1906ce71731c849c dc9b8741cc6965e3 02a5dc64ac8216fa a8242ddb439301da 753fe23f84c4fca1 daa5a1d78b047bbb e706c9c19efede3f ed660ea237ee5aab eab497c52bcdcfce 64939cdf6584e1c3 7b658c9c22748f27 9e2c637edcba036a ba63d8c2c94f72e0 e075f03613e408f5 c7a4077e3e933ed2
HQDrHII7FZgjEjrx,97a6860494d56b59 613bd5ba6f8181a6 25f614f628dface1 acffcac43cd8c7b7 56c3da20111cdabc 929e7b76666dfedf b484b1995dd6b7fc 96f3c5ba414b8708 72de255c4ff5066d 6fd594c76e29f6e0 2adec3d53e54818a ca1b2eb4bdf420e3 abcb0bd6cd779c86 308bb046b0d0454e 8b616b28522e6d05 b09721a9350ff6b0 d9f6441540f4b01a a7f3e8091968d24e badd7a8253d128dc faa8d7c431aba1d6 9c11d31d877e806a 86aa78ae3c938dc8 c912e39332a3bdf9 d0d08bab546f79cc 2bfdc8a07e781460 7b6aacadf33bf951 d1573edd080b5810 f22b70d34e5f64ce af47b6cae159698e a5a2258b34a120af eef3a6bb3e588757 e220f4ae4575a293 c6a10f427319ca03 aa963585290c8bfd af40e745e1e6a0ed 7af4d87c8e93daee 2d6df393a3b48bf1 36eb0d55976b9d43 cccc32c9bf05f056 f41676595c57ecc7 a572386677303b20 747e0ca63d7b84a6 cf5cf1f6bcd6c71d c959f5e3b230eae6 730f2e4e95f95b97 4350ebb8dd71ae2b 40bf948bb1c05a0b 2a49db6e0e7180f9 e3ad44a1236bc714 5eb9531e0232cb6f
HSiisGBvrNpozMVf,7e35db03f08322a1 e0acc2f546c10eb8 fe321b9b26211cfe a4f9fd732693343c 9d2db923b8bcda52 201c84b45d39280a d9e263b4a356e7d1 aa997b99151a2ebb 780fbf87079d3785 81ade61460ade3c5 f48d717483613c86 40805c14c2fedfb3 63253426828d295e 131b3b3c967aa557 a45239b6df4e2772 4ca05b41d432cf07 467c10a69279d08b 954b9f39437ce9be 80f5d4825fd03851 3623483009e2147b 3571afa79ddfad9c 43e07cbde0301b87 b353baba91ced3b0 ee0530027b017ea5 97396f8c930432a0 a7310c5cbda578a7 9b7f0aeed4a771bd 9ee6377ca286f799 596594523044dcba 2b2878586e9c69c8 4ded79793f35192e 0b38c3b3819b74f0 c59d6a728daa8d08 c6f4a12c2ab2f1aa 9f95f39e03a25ffe 6bc0dcfe5985d478 536de5d3dc4beb0a de2c6e8eb24cab9a cfbfd42debb34200 18e40dcee35f8a19 f450bd88b05c26e0 a3e5b481face0026 d2c9309b156d3f55 57d200db10006adf d7eed8775adc0ba0 57c78987b7b75804 d99f637311b710d6 8ec4c7a68a0d9121 e659f029475dff85 f1ab768e0d8ad7ee
HTN6IRA0I9Wbg9KE,1be5dac757368aa0 084dcd5ea0fa1539 8cfa09e9c036fa4e 0fa40b6dfab89504 386b28002a885143 13f954fa0329eb25 8a858d67a344ed60 0a817abd21f898b6 0b11ef2102cc112f 0b9b93f507d67331 116df9a3e3a647d5 0bd502d7bced5ee5 2bd7aa8cfc65157d 05f49395b741981d 07089ee7a761fe8d 3712913a89301e9c 879c7cd8d4f1359b b4de3539b5203494 cc75590c4c967bd8 ef1e2358f9ac5967 0e8dac395c364a5c 3da8f88411bd9fb7 5051043d8ab8777c 11dd8db452b0de1e 13fcec094e08c777 53176b7023957b7b 80c8418a7c63e0a8 3cc7be754caf6860 468f7eddf53024fc 6f66859ffc8864c8 7768cd1650166edd c248e50b59c759d5 e5f7557762ed8548 20bc30bcff25ffc0 20bf37ee62a44a60 2881084ff90b01de 44eb2cb213ca430e 8d503e401303058f bc573c97c73db476 b2c4f2f4e38278aa 4bf49bf6e85efb1e ab3acf434e1121b7 d9ffa675b52c394c 140aee3cfd6e2317 76ba0c57f9bf7fcf 8e709dcb2632873d 5144aa11502a3549 b3f9f0ab096a345d 74096778807b2c29 6dc1c0cd57c655df
HU8rKSNjfNVrClFE,aba0af5052f0037c 2fa998617124277f b3aadf08cd3bffb4 8834171d5be772fa 134b0c71372cca26 e7b6b52f432adbf3 dc1f9d5280957238 b70395e0694ab27d 2bce9f38bce4ecdb 1082c85321d11a04 95863c852ae30de4 6c6d34209e14da69 42e31faeaac9464f 0beaad471d85a05c cfee2c0c802c814a 7e9c400823f5ec10 79be12b7f2c84ac4 17941888cfc7a504 83d7ca20302a1009 441b80e1c3bc665c 733ba09512ebf65f 644f123374f18ce2 e33174895b09606a 8f1dcc1c68c4e16b e4d8d47f2b184af1 1da4d4219534926d 98abf7418e2b6992 59b21db2e14a3512 160bdf132f422b1d aa27716a88fd9799 b3180fc005f70156 003468f36de63d85 1f180a4e2a732abc 3f986133543d3884 5371098d88a668bb d6a7c7b81525c735 f8afd3cddcc5fb9c c9911c4a2f93e0b0 384c22c6d505d5b3 a46182ac99d72026 6ef3cf1a6038211f 4e1b839cb2e0107b 539b28a3876ff4f5 0dacd3773d3865ee 96702fa95e3c904e 8d974ef13739d29e 5ec20d74ee936063 a5879fb83da6f981 7b2cd7f5b1de3023 184ab5a5ffe03d5c
HXoTwgIVtkLNehvr,2fe891a35aa73c28 71c2b521023ee7f3 bd674559db8d2705 88ef5f44e41cac8d 5b608ee9b1ca238f 178581ea1cd38277 546cb89b89ce13c1 52de818a479f67f6 253c1da216dc329d 5723afc0e28b0d38 242e64d557958b70 6aa67b7e6a2660f1 c87f2d4a700b2e0a 35f15e2929755c9b 49916415478f6166 5affb73d2c980a8f 8dd6d3b20b5cd9ee f068ac28faccb124 102b0569f5930d5e e3a80058d3ccfa14 43f6c8402027b5b3 31bac696360cfbab e60d7b8b611b1a50 c05d89a47fbd646c 54f9a8ee9dc9655f b90c71a840ada90d d4a3fb6f4af8b651 c205d69dfb3153cd 317eb8bfeea7f171 4fb228790f9a665c 10269756d1f3f255 a5f715e74307b439 8f724b15f2df8368 a9eda3f2a023cdaa c8c5df45ef73f379 410d4ba65e88603c 0a21c4e43f63ed41 4dffc1de402ada44 b3c334f79e72c68f 19231c512d4b7441 483341795e5cd38f 0c85e59d5c285f26 06a4d1eb018b2c0a 02fe4cc1c9bae6b4 909469ab1b1150ad 1a91568e85775763 b194f1a8eb050f29 5d60c54a1b16dc22 ca141440896bad49 32859a0fd6ff3647
HYMNQ84Yv9vGWv1b,dee2c6f1631a00ae 9e0ab6d0aae40356 806668740ad58563 e8be101fcccb4e45 91a38cab6e4d7222 53a4aaa816cfff1f 4d222ef945959d4b 8261b7280f976c35 7760ae167d37379d bbd8a9a191ae26f3 ec8323585dc310b9 a2e0b47b40353e6e 7f3e1100e7d8e847 51f5a5bf5fb8783a 77db0e65d05dca54 c920f95d45665951 3d4393732fa3a34b 2b00e2c139eada08 bcf67d7b34e9a702 6bfd6fbc067b5dfa 994318c41d28a626 1e1e9b2f656528a8 fd82e38d70df98a7 fe7568f912adfbd6 65f9f910fb2d3897 65788c2fd473a248 05cf8fe83a9581a1 836526a91acf4414 24a045c5ce857639 7428f4c432fc4d69 6bc59e3f8bbe0d72 a882ac08231bae00 ed19aa34a277758b 2240bf0c03d8ed1d 9318537523dad310 b6496442253b447e 5eac83b1073de9b1 0ad68762f39531e5 f1041b13700e0d21 793b3e29b0fdfea0 62b5a07072873320 6cdb3dfc706e137e fd5e436942ab0c67 08b4afa750cc2cfc 4ebe724d0d262637 d64942a4c82ffc40 7fa16041c46bb82f ead9132e95bd2a87 e254d56e32a18e34 8e2d58ae9beef8f1
HZxHStQMus2KRACl,23a17b5c8c82a50f 3de8c6d55d087c2b 4c6e684b22081be0 2c5820048bf98c2c fe4bf18b409ca0d0 fea7b6516d9fbd7a 1283c8fbd65f8b53 29f2e5737499633d 6a7120d23e64df66 20ece87067191bc4 b31fca88f9394f8c 6bc8642ea64e9ae5 d7ba2c2a669cc52e 3f60c32b218bac1b 33e654d948c8d79f 1f18a81a3325dc81 3b9bf7b6512f3f7a 4e31d87bec38d51f 58d7eedd98b4f34e c0ed85f1ecf5edfa 5c875c25f3409d23 14bda58d0e332858 f5c0ad5bd30f857f 1e0a1a8c45e4aa0b 64e45cd70f5ba296 e120c5259a702c51 b140595d9667a6e8 2be04ff2df78a407 9bdf769c4c4f29c8 03968715c1145f48 a8a0205c40cfa889 399b0b0f2a4d1945 4687354f99682371 fb129e144a6d7f9e 03279391b678e059 ff4ca9b56eca7b4e 92372330658a2fa9 26e250fcb59889d0 c5a0d030263de37c 644ca96ec75afb99 34495727e6369361 d3219f0d37c4eabd b1dd9743906d0830 0df95f3594a23501 712b6847f8469f75 3c03420d02e9017e 6f5fa05badb9e72f f4287423dfdd9c00 44e04f67eb7dbb2e 1d1990858984a7d4
Hbdgvb5IAi0zu9Qe,993580a95c7d83fd fd6a9bbf4fa4c234 bb56a0d2076b3a2a fd95d08eb79854c3 720d162fd7b056f4 11430797af12f0d7 9389f61be21b90ed 5a67c7bc4f07f71f f0b163e8bc222842 68611c21ab5199ef 3e08d6b3a31d9ac5 ab6ba61908ab6161 162cd20f9b2b9ede b350674b2a01448d cbf2309597236741 945b85e4b64f6dce 0f44c1c371c7a8fc 2a69bea82fc53002 a6993ac185d4b4fd ed828b774e7f6ef8 3d872a5f747c62c4 01900d86279f601b f935b09906da379f a58a445074f2c711 1e79d591599247a5 b1191784c261145c ece3a46a425bfa22 c9d424d1b48ee45f 2f85179eaceb5470 270ba6fabc326b76 f764da1746afbd78 eee735f17a3b2de8 a91482592a7e4a9b c89685ced595385a b136b78aa70722b0 ed73ae6a90de263e be5b26fa18757fd6 bd7aa8626a438b92 156bdb39f15efcc9 3fb14af65d7c95fe 7a002930d2187297 118d7039ad862c30 25fc52a1da5887a5 3de5ac438222660d 5e76facc6d07241f 5899d1c86e1a1fdb 07212e47596968a5 6c67b0ddc8da7d99 969e134bb4723f5a ff9587d594d0a752
HcKi8OfhdLQ9ZNaF,fb66a61779ac125d db37e3ebc51eb995 b4813d4ad14a2e8b ca4d5b9089a5a900 e3d3afa793516301 f99ddbb0d0f12632 af73457a76cf396c 4c5e0865cc7cf9d9 af6246ed1df0b074 2991b2f61a9508a3 21b1c1d3299f3a2c 0e7f0a909828454f 32b15ad296682ca6 e29c32c06b9e0f6e 4eef77a39a47c1a6 13b5e4544c8ff620 975766ea47ca63df e12126339c0fadfc f9ad9524426f70aa 2b2745cc50060505 d7abaecbc1d06a29 9c599312c3b39e87 96d47ecd3ac5db93 d07686755ca2327e 7b18e762b6637c74 f16b824a9b827045 7beee4c90aa3d7f3 c6895e53e59237f9 09bc9af45d8c441e e9d1f2ecd891e7c8 a1ca26603fef4ab7 9982600163691ba4 b060f376b9efbaa2 f888bc91856a08a7 d532707c3b8a8402 b233b192cd63bb1f 30ba973116c2d4d2 257c35c8f3e29ffc 3f8fe0b1261a87ec 77eafd596518e583 d94a0c7a5dab7ce0 000c1843127c6d30 0000bc3aab777339 00039e7d978fd713 000fe7753f5131f8 00066ed49ceed04f 000f0ee23eb5561c 000142792839f640 0002e5b3ed9d53a7 0007503f023bf84f
HeAp8zsXa2JBpsDm,be87d336a7e66d1e 8fbeb7b62086fe6f 4e923467baeca8e2 70684952717649d6 1c5a76cb18dd18b8 fcce17c6f1c95a03 cc0c2ec78426cbcf be1db78f8b81b30e 9988c7dc7d01b400 0605ccaafa0fa733 a18659695e9d5018 b2f6cbfb7848659b 416f2816e9697f82 f6a37472f7662792 c6d972aa03c0aed7 804876c93368afcf 5965c67d290e614c 4a14a5693fa96b4e 71a6fb9ce084de4e 9cb2800dbfded4b9 4165e0598cb04530 be1a465c53f0d922 3b4075db1a81dceb c2ad333ccb5de07c b699d21a6e7957cc b9ce01c7eb353b4a 8e89c37ccf03e9ad 4093a12d96a94176 af491478d88dfe65 db80e39c2e6ca008 558606b3fc624eab 3381d6109ea5881f 03905686f96446de 6400b13711b6c6d9 85c4f4df1b51a9de 74a753ca3fbe8d3f 6a254eaa5e3cbcaf 8c9633de5f4f07a2 8be5e9ca57cf98af 404937ca25718de0 0528e5dfb1f5e9d7 4f241dc9817a6aea a73b3f29795ad3a6 a749b3ddc06a7c34 6ce67a053d9c95ed abfeb7d541cf7eda 6612fcf4c7cc457b e5576620487a069f 1b57e78ed4d89c93 7fb5bbbff961a564
